Route,From Stop,To Stop,Time Period,Avg Delay (min),Std Delay,Sample Count,Speed Reduction %
320,Northbound 152 St @ 94 Ave,Northbound 152 St @ 96 Ave,Midday,0.3111111111111111,0.3673776394479255,12,18.162748803778335
N9,Eastbound E Broadway @ Lillooet St,Eastbound E Broadway @ Rupert St,Morning Rush,0.3111111111111111,0.12056963563450393,3,34.68040221553102
363,Northbound Johnston Rd @ Russell Ave,White Rock Centre @ Bay 4,Midday,0.3111111111111111,0.07793634629666746,6,41.50169596053037
136,Southbound Burnwood Dr @ Greystone Dr,Westbound Halifax St @ Phillips Ave,Morning Rush,0.3111111111111111,0.2939198681424733,9,28.748567494609624
N24,Westbound Marine Dr @ Capilano Rd,Southbound Lions Gate Bridge Onramp @ Marine Dr,Morning Rush,0.3111111111111111,1.320914385876244,3,-12.962579000314848
187,Southbound Johnson St @ Glen Dr,Southbound Johnson St @ Packard Ave,Morning Rush,0.3106060606060606,0.7362922399606441,11,11.059970106938577
084,Eastbound W 4th Ave @ Burrard St,Eastbound W 4th Ave @ Fir St,Morning Rush,0.3106060606060606,0.5354267626686381,11,-16.992567231593252
020,Northbound Commercial Dr @ E 3rd Ave,Northbound Commercial Dr @ E 1st Ave,Morning Rush,0.3105263157894737,0.5648448526828754,19,12.740074114273186
601,Northbound Arthur Dr @ 47 Ave,Northbound Arthur Dr @ Ladner Trunk Rd,Midday,0.3104166666666667,0.11336746684866227,8,54.87457650601033
406,Southbound Springmont Gate @ Springmont Dr,Southbound 7th Ave @ Steveston Hwy,Morning Rush,0.31018518518518523,1.126350154069121,18,0.7485747625929587
364,Westbound 64 Ave @ 201 St,Westbound 64 Ave @ 200 St,Morning Rush,0.31,0.4907288607926121,10,18.72760286762844
719,Southbound Bonson Rd @ Aljumaili Ave,Southbound Bonson Rd @ Bruce Dr,Morning Rush,0.31,0.12942179105544785,5,25.98401598401598
151,Eastbound Como Lake Ave @ Linton St,Eastbound Como Lake Ave @ Custer Court,Midday,0.31,0.21428174599500227,5,29.242200328407222
322,Northbound 124 St @ 60 Ave,Eastbound 60 Ave @ 126 St,Morning Rush,0.30972222222222223,0.33788246815951,12,16.414821935488156
640,Westbound River Rd @ Webster Rd,Westbound River Way @ 82 St,Morning Rush,0.3095238095238095,0.3331745653637009,7,22.01697515296887
019,Eastbound W Pender St @ Thurlow St,Eastbound W Pender St @ Burrard St,Morning Rush,0.3091666666666667,0.3960874069168681,20,10.841239221557345
351,Southbound King George Blvd @ 28 Ave,Southbound 152 St @ King George Blvd,Midday,0.308974358974359,0.21490904456513088,13,39.40296091780037
019,Eastbound Kingsway @ Miller St,Eastbound Kingsway @ Victoria Dr,Midday,0.308974358974359,0.17475053444195612,13,18.466448017769938
342,Westbound 56 Ave @ 201A St,Westbound 56 Ave @ 200 St,Morning Rush,0.308974358974359,0.2690531567174062,13,27.840348419459676
020,Southbound Victoria Dr @ Waverley Ave,Southbound Victoria Dr @ E 49 Ave,Morning Rush,0.3088235294117647,0.3540988977838885,17,25.252351827079792
240,Eastbound W Georgia St @ Broughton St,Eastbound W Georgia St @ Bute St,Morning Rush,0.3087719298245614,0.39870037409575315,19,19.64416197994959
215,Northbound Inlet Cres @ Indian River Dr,Westbound Indian River Dr @ Cascade Court,Morning Rush,0.30833333333333335,0.12963624321753373,2,29.531490015360994
253,Southbound Northwood Dr @ Woodburn Rd,Southbound Northwood Dr @ Westport Rd,Morning Rush,0.30833333333333335,0.18584142981864146,4,35.492832639059046
148,Northbound Gilley Ave @ Clinton St,Eastbound Rumble St @ Gilley Ave,Morning Rush,0.30833333333333335,0.2707157864570092,10,32.88292954689975
413,Eastbound Steveston Hwy @ Sidaway Rd,Eastbound Steveston Hwy @ Palmberg Rd,Morning Rush,0.30833333333333335,0.6246109900481169,2,13.645920941968033
N24,Southbound Lonsdale Ave @ W 17 St,Southbound Lonsdale Ave @ W 15 St,Morning Rush,0.30833333333333335,0.03535533905932735,2,32.769423558897245
501,Southbound 200 St @ 68 Ave,Southbound 200 St @ Willoughby Way,Midday,0.30833333333333335,1.3864136673961553,8,-8.91003997439568
136,Eastbound Halifax St @ Pepperidge Court,Eastbound Halifax St @ Phillips Ave,Midday,0.30833333333333335,0.5780715065341542,4,18.59299516908213
312,Eastbound 72 Ave @ 114A St,Eastbound 72 Ave @ 116 St,Morning Rush,0.30833333333333335,0.36731544334622646,8,20.593082529275936
609,Northbound 52 St @ Spyglass Cres,Northbound 52 St @ Hwy 17,Midday,0.30833333333333335,0.29265704869035386,4,16.37249499152156
745,Westbound Dewdney Trunk Rd @ 236 St,Westbound Dewdney Trunk Rd @ 234 St,Morning Rush,0.30833333333333335,0.7311203984550267,4,0.6507375376133595
364,Eastbound 64 Ave @ 126 St,Eastbound 64 Ave @ 128 St,Morning Rush,0.3083333333333333,0.3613596658189845,12,15.97406807828085
160,Southbound Pinetree Way @ Guildford Way,Southbound Pinetree Way @ Glen Dr,Midday,0.3083333333333333,0.5010992190678683,14,18.46974374412274
701,Southbound Harris Rd @ Davison Rd,Pitt Meadows Station @ Bay 2,Midday,0.30757575757575756,0.6564789764072012,11,30.759015154570708
319,Southbound Scott Rd @ Nordel Way,Southbound Scott Rd @ 86 Ave,Morning Rush,0.30757575757575756,0.27341303874301554,22,29.66236547969338
640,Eastbound River Rd @ Millar Rd,Eastbound Grace Rd @ 117 St,Midday,0.3074074074074074,0.28916920161126053,9,15.694653247937588
019,Eastbound Kingsway @ Lincoln St,Eastbound Kingsway @ Boundary Rd,Morning Rush,0.30714285714285716,0.37581657126595047,21,19.897710075994937
640,Westbound Vantage Way @ Vantage Place,Southbound 76 St @ Vantage Way,Morning Rush,0.3071428571428571,0.058418305458977596,7,23.79289131920711
363,Northbound Best St @ Vine Ave,Westbound 16 Ave @ 154 St,Morning Rush,0.3071428571428571,0.4893170924167854,7,35.3548325707172
019,Southbound Main St @ Switchmen St,Southbound Main St @ E 2nd Ave,Morning Rush,0.30686274509803924,0.6035789907205317,17,-27.447691894916375
183,Eastbound St. Johns St @ Clearview Dr,Inlet Centre Station @ Bay 2,Morning Rush,0.3066666666666667,0.3934808260815604,10,14.736667113422522
324,Northbound 132 St @ Shakespeare Place,Northbound 132 St @ 88 Ave,Midday,0.30666666666666664,0.39609202073367866,5,21.39296470431493
255,Westbound Marine Dr @ 22 St,Westbound Marine Dr @ 23 St,Morning Rush,0.30666666666666664,0.3709513961041324,10,18.33075276840796
110,Northbound Bonsor Ave @ Central Blvd,Northbound Nelson Ave @ Bennett St,Midday,0.30666666666666664,0.04183300132670376,5,24.696896278850094
016,Northbound Arbutus St @ W 16 Ave,Eastbound W 12th Ave @ Arbutus St,Morning Rush,0.30624999999999997,0.6298495430338134,24,1.4088864675714239
R4,Southbound Wesbrook Mall @ Agronomy Rd,Westbound W 16 Ave @ Wesbrook Mall,Morning Rush,0.3057692307692308,0.6098258823939886,26,6.0970842228757585
363,White Rock Centre @ Bay 3,Southbound Johnston Rd @ Thrift Ave,Morning Rush,0.3055555555555556,0.133593496182345,9,30.451194856041948
152,Westbound Austin Ave @ Gatensbury St,Westbound Austin Ave @ Marmont St,Midday,0.3055555555555555,0.031031644541708765,6,24.654600943353646
403,Southbound No. 3 Rd @ Penny Lane,Southbound No. 3 Rd @ Francis Rd,Morning Rush,0.3055555555555555,0.4240145749716156,15,12.557784967288198
104,Eastbound Derwent Way @ 600 Block,Northbound Boyd St @ Ewen Ave,Midday,0.3055555555555555,0.18282758524338147,3,9.406788496862745
159,Northbound Schooner St @ Hartley Ave,Eastbound United Blvd @ Schooner St,Morning Rush,0.3055555555555555,0.06638830776128737,6,43.0569664311865
019,Westbound Kingsway @ Slocan St,Westbound Kingsway @ Nanaimo St,Midday,0.30512820512820515,0.3627559514906411,13,15.411866848844555
406,Westbound Granville Ave @ Lynas Lane,Southbound Railway Ave @ Granville Ave,Morning Rush,0.30490196078431375,1.321901049859979,17,-8.60334756518823
010,Westbound SW Marine Dr @ Oak St,Marpole Loop @ Bay 4,Morning Rush,0.3047619047619048,1.310715907615449,21,-25.774665783466286
609,Eastbound 12 Ave @ 5500 Block,Northbound 56 St @ 12 Ave,Morning Rush,0.30476190476190473,0.3313432657960016,7,34.74432326121938
407,Northbound Gilbert Rd @ Azure Rd,Northbound Gilbert Rd @ Westminster Hwy,Morning Rush,0.30476190476190473,0.3167710771896881,7,20.62710003574106
025,Southbound Nanaimo St @ Brock St,Westbound Kingsway @ Nanaimo St,Morning Rush,0.3046666666666667,0.7262205562336391,25,11.821356018711723
104,Eastbound Ewen Ave @ McGillivray Place,Eastbound Ewen Ave @ Wood St,Morning Rush,0.30454545454545456,0.21667832136486323,11,39.37633832040696
229,Eastbound E 29 St @ Fromme Rd,Eastbound Lynn Valley Rd @ E 29 St,Morning Rush,0.3041666666666667,0.3170736732775433,8,21.67548102572311
322,Northbound 128 St @ 66 Ave,Northbound 128 St @ 68 Ave,Morning Rush,0.3041666666666667,0.3377080353970234,12,18.2367377698197
404,Southbound No. 4 Rd @ Mortfield Rd,Eastbound Steveston Hwy @ No. 4 Rd,Midday,0.30416666666666664,0.5030232672624672,4,14.418503552453126
227,Lynn Valley @ Bay 4,Lynn Valley @ Bay 6,Midday,0.30416666666666664,0.2597630686834675,4,18.865471371219037
640,Eastbound Progress Way @ Brown St,Northbound 76 St @ Progress Way,Midday,0.30416666666666664,0.16065548601023616,4,42.93154761904762
212,Southbound Deep Cove Rd @ 1400 Block,Southbound Deep Cove Rd @ Strathcona Rd,Midday,0.30416666666666664,0.16237530828528315,4,44.55978454424343
014,Westbound E Hastings St @ Skeena St,Westbound E Hastings St @ Cassiar St,Midday,0.30416666666666664,0.6239117509839617,8,9.771102228620979
640,Westbound Progress Way @ Honeyman St,Westbound Progress Way @ Venture St,Morning Rush,0.30416666666666664,0.26707557933919207,8,45.12697151024357
033,Northbound Wesbrook Mall @ Thunderbird Blvd,Northbound Wesbrook Mall @ 2100 Block,Midday,0.3038461538461538,0.1285881032012693,13,29.07813107201739
375,Southbound 152 St @ 66A Ave,Southbound 152 St @ 64 Ave,Morning Rush,0.3037037037037037,0.5495438624806245,9,8.543812743847317
033,Northbound Cambie St @ W 20 Ave,Northbound Cambie St @ W 18 Ave,Morning Rush,0.30357142857142855,0.4823012221262443,14,16.901793704649968
151,Northbound Ranch Park Way @ Norman Ave,Westbound Dewdney Trunk Rd @ Norman Ave,Midday,0.30333333333333334,0.06390096504226939,5,43.40920983778127
153,Eastbound Laurentian Cres @ Sheridan Ave,Eastbound Laurentian Cres @ Glendale Ave,Morning Rush,0.30333333333333334,0.2925832159772753,10,51.677064807340756
340,Westbound 64 Ave @ Scott Rd,Westbound 64 Ave @ Wade Rd,Midday,0.30333333333333334,0.34789046807548174,5,24.941163701042694
144,Southbound Tower Rd @ University High Street,Westbound S Campus Rd @ Science Rd,Midday,0.30333333333333334,0.3900498543633735,5,15.517244197450145
375,Southbound 152 St @ 98 Ave,Southbound 152 St @ 96 Ave,Morning Rush,0.30333333333333334,0.5460181338281136,10,0.7288131278524002
157,Southbound North Rd @ Cottonwood Ave,Eastbound Foster Ave @ Whiting Way,Morning Rush,0.30333333333333334,0.19241801204155679,10,27.606315026781704
105,Northbound 2nd St @ Clinton Place,Northbound 2nd St @ Queens Ave,Midday,0.30333333333333334,0.8930596595723914,5,-2.9916430673552297
410,Lansdowne Station @ Bay 4,Southbound No. 3 Rd @ Westminster Hwy,Morning Rush,0.30303030303030304,0.29856962193736175,22,19.05926351836982
020,Southbound Commercial Dr @ E 6th Ave,Southbound Commercial Dr @ N Grandview Hwy,Midday,0.303030303030303,0.15825755762507693,11,23.99318229459951
240,Westbound Marine Dr @ Lloyd Ave,Westbound Marine Dr @ Pemberton Ave,Midday,0.30277777777777776,0.45890918829071514,12,23.76442127113924
314,Westbound 96 Ave @ Prince Charles Blvd,Westbound 96 Ave @ 128 St,Morning Rush,0.30277777777777776,0.36475511825921825,6,17.71600409413851
128,Eastbound 8th Ave @ 8th St,Eastbound 8th Ave @ 6th St,Midday,0.30238095238095236,0.30298340185386696,7,20.081236020266186
144,Westbound S Campus Rd @ Science Rd,SFU Transportation Centre @ Bay 1,Midday,0.30238095238095236,0.22098863960841708,7,18.713231793560077
230,Lonsdale Quay @ Bay 8,Northbound Lonsdale Ave @ E 1st St,Morning Rush,0.30238095238095236,0.4138156428210347,7,9.543198016784988
014,Eastbound University Blvd @ Allison Rd,Eastbound University Blvd @ Acadia Rd,Morning Rush,0.30238095238095236,1.2041374879751439,7,-18.63660363299516
017,Southbound Oak St @ W 46 Ave,Southbound Oak St @ W 49 Ave,Morning Rush,0.3022222222222222,0.6295585082769632,15,-20.248435863976024
008,Southbound Fraser St @ E 23 Ave,Southbound Fraser St @ E King Edward Ave,Morning Rush,0.3020833333333333,0.16007810593582122,16,32.61993762329989
401,Southbound No. 1 Rd @ Moresby Dr,Southbound No. 1 Rd @ Blundell Rd,Midday,0.3020833333333333,0.11458603892909607,8,34.01024718397998
502,Westbound Fraser Hwy @ Production Way,Westbound Fraser Hwy @ Langley Bypass,Morning Rush,0.30196078431372547,0.45376061178826166,17,15.589613650295856
155,Eastbound 6th Ave @ 1st St,Eastbound E 6th Ave @ McBride Blvd,Morning Rush,0.30185185185185187,0.26931554763424054,9,19.86077928554982
246,Southbound Highland Blvd @ Ridgewood Dr,Southbound Highland Blvd @ Woodbine Dr,Morning Rush,0.3018518518518518,0.30247181278734747,9,32.45415450531493
152,Westbound Austin Ave @ Gatensbury St,Westbound Austin Ave @ Marmont St,Morning Rush,0.30166666666666664,0.3950660204242161,10,15.71463356680041
144,Southbound Duthie Ave @ Ridley Dr,Southbound Duthie Ave @ Kitchener St,Morning Rush,0.30166666666666664,0.5873906517623325,10,9.060326779433353
240,Eastbound Lynn Valley Rd @ Mollie Nye Way,Eastbound Lynn Valley Rd @ E 27 St,Midday,0.3011904761904762,0.2680623959220093,14,24.2677253077487
016,Westbound W Hastings St @ Abbott St,Westbound W Hastings St @ Hamilton St,Morning Rush,0.30087719298245613,0.8692531504896185,19,2.5217565086195464
324,Northbound 132 St @ 7700 Block,Northbound 132 St @ 78A Ave,Midday,0.30000000000000004,0.9086008780292674,5,0.8181546099384903
329,Southbound 124 St @ 93 Ave,Westbound 92 Ave @ 124 St,Morning Rush,0.3,,1,34.61538461538461
501,Westbound 104 Ave @ 148 St,Westbound 104 Ave @ 144 St,Midday,0.3,0.29449685068219045,10,15.681962706730484
026,Northbound Tyne St @ E 49 Ave,Northbound Tyne St @ E 47 Ave,Morning Rush,0.3,0.49514307696530163,11,16.116633611483767
016,Eastbound W Hastings St @ Seymour St,Eastbound W Hastings St @ Homer St,Night,0.3,,1,29.03225806451613
020,Northbound Commercial Dr @ E Pender St,Westbound E Hastings St @ Commercial Dr,Morning Rush,0.3,0.2800793538346667,16,26.276155902661955
746,Westbound Tamarack Lane @ Lougheed Hwy,Westbound 116 Ave @ Burnett St,Midday,0.3,1.0842303978193728,2,4.87408998687194
335,Eastbound 72 Ave @ 144 St,Eastbound 72 Ave @ 148 St,Morning Rush,0.3,,1,23.07692307692307
019,Northbound Willingdon Ave @ Central Blvd,Westbound Kingsway @ Willingdon Ave,Midday,0.3,0.6911254017815105,10,5.3042848700586624
402,Eastbound Blundell Rd @ Minler Rd,Eastbound Blundell Rd @ Gilbert Rd,Midday,0.3,0.0408248290463863,5,37.13127804313215
502,Southbound University Dr @ 10100 Block,Eastbound Old Yale Rd @ University Dr,Midday,0.3,0.2348589580125275,8,28.02083259425938
155,Westbound 6th Ave @ 4th St,Westbound 6th Ave @ 6th St,Midday,0.3,0.23892118644719088,5,23.229197831716775
745,Eastbound 104 Ave @ 244 St,Eastbound 104 Ave @ 245 St,Morning Rush,0.3,0.33631995348345173,6,25.051283222998407
312,Eastbound 72 Ave @ 11200 Block,Eastbound 72 Ave @ 113 St,Midday,0.3,0.27325202042558927,6,36.41482266743265
249,Westbound W 3rd St @ Mission Rd,Northbound Bewicke Ave @ W Keith Rd,Morning Rush,0.3,0.616554043769797,9,-30.260090132682357
128,Eastbound 8th Ave @ 8th St,Eastbound 8th Ave @ 6th St,Morning Rush,0.3,0.6697152518186505,10,7.277134081115508
640,Eastbound River Rd @ Russell Dr,Eastbound River Rd @ 11000 Block,Midday,0.3,0.02672612419124242,8,34.03249120160884
393,Eastbound 104 Ave @ 128 St,Eastbound 104 Ave @ Old Yale Rd,Morning Rush,0.3,,1,24.32432432432433
881,Southbound Mackay Ave @ W 19 St,Southbound Lloyd Ave @ W 17 St,Morning Rush,0.3,,1,13.740458015267167
132,Westbound Hastings St @ Alpha Ave,Westbound Hastings St @ Willingdon Ave,Midday,0.3,,1,47.368421052631575
601,Westbound 12 Ave @ Hunter Rd,Northbound 56 St @ 12 Ave,Morning Rush,0.3,,1,41.86046511627907
748,Westbound McClure Dr @ 245 St,Westbound McClure Dr @ 244 St,Morning Rush,0.3,,1,36.73469387755102
360,Northbound 128 St @ 25 Ave,Eastbound 26 Ave @ 12800 Block,Midday,0.3,0.2823512391016236,7,31.976125347172374
749,Eastbound Dewdney Trunk Rd @ 227 St,Eastbound Dewdney Trunk Rd @ 228 St,Morning Rush,0.3,,1,40.00000000000001
375,Southbound 152 St @ Fraser Hwy,Southbound 152 St @ 88 Ave,Night,0.3,,1,27.272727272727266
136,Eastbound Halifax St @ Warwick Ave,Eastbound Halifax St @ Fell Ave,Midday,0.3,0.4621808207954016,3,25.069444444444443
749,Eastbound Dewdney Trunk Rd @ 230 St,Eastbound Dewdney Trunk Rd @ 232 St,Morning Rush,0.3,,1,31.03448275862069
401,Southbound No. 1 Rd @ Springfield Dr,Westbound Steveston Hwy @ No. 1 Rd,Night,0.3,,1,44.99999999999999
326,Westbound 96 Ave @ 137B St,Northbound King George Blvd @ 96 Ave,Midday,0.3,,1,16.82242990654206
228,Westbound Lynn Valley Rd @ Church St,Lynn Valley @ Bay 2,Morning Rush,0.3,0.40902516707604597,8,15.37538392290703
007,Northbound Nanaimo St @ E 4th Ave,Northbound Nanaimo St @ E 1st Ave,Morning Rush,0.3,0.5401045852082381,13,11.157481108705053
010,Marine Drive Station @ Bay 1,Westbound SW Marine Dr @ Ash St,Night,0.3,,1,18.18181818181818
503,Eastbound Fraser Hwy @ 184 St,Eastbound Fraser Hwy @ 188 St,Night,0.3,,1,13.333333333333341
388,Westbound 88 Ave @ 142A St,Westbound 88 Ave @ 140 St,Morning Rush,0.3,0.21794494717703372,3,16.980521133500996
410,Southbound Howes St @ Hwy 91A Offramp,Westbound Ewen Ave @ Howes St,Midday,0.3,0.10061539042374908,10,40.70464358885933
109,Northbound Jamieson Court @ Richmond St,Northbound Richmond St @ Miner St,Midday,0.3,0.35472994422987936,3,14.696851102114257
410,Westbound Westminster Hwy @ McLean Ave,Westbound Westminster Hwy @ Hwy 91,Morning Rush,0.29924242424242425,0.2476598021185061,22,32.36425785554899
701,Westbound Lougheed Hwy @ Sherling Ave,Westbound Lougheed Hwy @ Ottawa St,Midday,0.2987179487179487,0.45949154359191274,13,18.765979577781977
031,Eastbound Imperial St @ Mandy Ave,Northbound Willingdon Extension @ Imperial St,Morning Rush,0.2986111111111111,0.6114421738697224,12,10.910776361705446
210,Eastbound W Cordova St @ Homer St,Eastbound W Cordova St @ Carrall St,Morning Rush,0.29848484848484846,0.23563796919268448,11,19.30469735066646
025,Northbound Wesbrook Mall @ Thunderbird Blvd,Northbound Wesbrook Mall @ 2100 Block,Midday,0.29833333333333334,0.1853477843665541,20,26.562104716748685
157,Northbound Schoolhouse St @ Madore Ave,Northbound Schoolhouse St @ Austin Ave,Morning Rush,0.29814814814814816,0.39628872439979884,9,20.84281203072005
351,Eastbound Thrift Ave @ Foster St,Northbound Johnston Rd @ Thrift Ave,Morning Rush,0.29814814814814816,0.22951276103961854,18,31.18449879821375
210,Northbound Mountain Hwy @ Argyle Rd,Northbound Mountain Hwy @ Dovercourt Rd,Morning Rush,0.2981481481481481,0.5105446740467781,9,24.456895575568595
R4,Eastbound W 41 Ave @ Oak St,Oakridge-41st Ave Station @ Bay 3,Midday,0.2980392156862745,0.5872157217935915,17,5.549310956775778
003,Northbound Main St @ E 18 Ave,Northbound Main St @ E 16 Ave,Morning Rush,0.2980392156862745,0.5499647196052284,17,3.342566518665624
002,Westbound Cornwall Ave @ Arbutus St,Westbound Cornwall Ave @ Yew St,Morning Rush,0.29791666666666666,0.46485966143656504,24,16.48674109964176
321,Northbound Oxford St @ Russell Ave,Eastbound North Bluff Rd @ Oxford St,Morning Rush,0.29772727272727273,0.2306704889206126,22,35.83201358472137
364,Eastbound 64 Ave @ 134 St,Eastbound 64 Ave @ King George Blvd,Midday,0.2976190476190476,0.3653294519548191,7,14.217667057436133
609,Northbound 56 St @ View Cres North,Northbound 56 St @ 16 Ave,Morning Rush,0.29761904761904756,0.5051978500794195,7,-17.8718179153799
084,Olympic Village Station @ Bay 1,Westbound W 6th Ave @ Alder Crossing,Midday,0.29761904761904756,1.8114202677024973,7,-6.12582258327811
R1,Surrey Central Station @ Bay 13,Eastbound 104 Ave @ Whalley Blvd,Midday,0.29743589743589743,0.4199782927506687,13,9.299887093768685
211,Westbound Powell St @ Heatley Ave,Southbound Main St @ Powell St,Midday,0.2972222222222222,0.41678887096821926,6,10.365630300572432
156,Northbound Schoolhouse St @ Regan Ave,Westbound Como Lake Ave @ Crestwood Dr,Morning Rush,0.2972222222222222,0.41438262869353365,6,21.249235932064
025,Westbound W King Edward Ave @ Trafalgar St,Westbound W King Edward Ave @ Macdonald St,Midday,0.296875,0.18269776195187018,16,32.958080853607285
022,Westbound W Pender St @ Hamilton St,Westbound W Pender St @ Seymour St,Morning Rush,0.2968253968253968,0.7668409049763669,21,0.9181347515623492
701,Westbound Dewdney Trunk Rd @ 228 St,Westbound Dewdney Trunk Rd @ 227 St,Midday,0.2966666666666667,0.4074650632603705,5,25.486706484046902
101,Northbound 6th St @ 8th Ave,Northbound 6th St @ 10 Ave,Midday,0.2966666666666667,0.31609597698589376,5,16.698795049442822
236,Westbound W 3rd St @ Mission Rd,Westbound Marine Dr @ Bewicke Ave,Morning Rush,0.2966666666666667,0.3684133481047184,10,13.678508269664656
014,Eastbound E Hastings St @ Victoria Dr,Eastbound E Hastings St @ Templeton Dr,Morning Rush,0.2964912280701754,0.6479449695466072,19,2.0888322307635554
